54332020097905,ABRIR AM ,MEDIDOR - ENCONTRADO,MEDIDOR - INSTALADO,CHAVE DE AFERIÇÃO ENCONTRADA,CHAVE DE AFERIÇÃO INSTALADA,TC´S ENCONTRADO,TC´S INSTALADOS,TROCA DA CAIXA ,POLO,EQUIPE,DATA DO SERVIÇO,HORÁRIO INÍCIO,HORÁRIO FIM,OBSERVAÇÃO,COLABORADORA (BAIXA),DATA DA BAIXA,NOTA,AM/REMANEJO,ANEXO,OBS,FAIXA
2000591487,JJ531,32020028857,SEM TROCA,55120800001,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,25/04/2022,14:43,16.:48,INSTALAÇÃO SEM CABO . FOI NORMALIZADO COM A IMPLANTAÇÃO DO CABO,ERIKA,26/04/2024,1102830284,,SIM,,
2000452540,1108010042,34050001263,34100002690,S/CHAVE,55090804884,SIM,NÃO,NÃO,MARABÁ,MAB715,25/04/2024,08:00,09:00,"MEDIDOR DEBITADO,REGISTRAD MAIS NÃO FATURANDO  A TRIAGEM. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR . MD QUE ESTÁ NESSA IN É OUTRO.",ERIKA,PENDENTE,B.O,,,ENVIAR PROSPECOR PARA FAZER LEVANTAMENTO DE CLIENTES ,
2000443242,S/PLACA,31110094399,34100002401,S/CHAVE,55090803116,SIM,NÃO,NÃO,MARABÁ,MAB715,25/04/2024,14:30,15:29,"MEDIÇÃO COM PERDA NEGATIVA, FOI COM A SUBSTITUIÇÃO DO MEDIDOR.",ERIKA,30/04/2024,1103022462,1103556968,SIM,,
2000478280,S/PLACA,31110108250,34100002363,S/CHAVE,55090805949,SIM,NÃO,NÃO,MARABÁ,MAB715,25/04/2024,15:30,16:59,"MEDIDOR SEM TAMPA , COM A FASE A , FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR E TAMPA SEMI NOVA.",ERIKA,30/04/2024,1103022987,NÃO,SIM,,
2000437859,bx439,31110091900,34100002398,S/CHAVE,55090804949,SIM,NÃO,NÃO,MARABÁ,MAB715,25/04/2024,16:50,17:50,MEDIDOR COM VISOR MANCHADO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR .,ERIKA,30/04/2024,1103023316,1103556968,SIM,,
2000431644,CD651,34050001565,SEM TROCA,S/CHAVE,55090802843,SIM,NÃO,NÃO,MARABÁ,MAB701,26/04/2024,16:30,17:50,"MEDIDOR SE ENCONTRA EM CAMPO COM CAIXA PADRÃO DANIFICADA, QUEBRADA. FOI NORAMALIZADO COM A SUBSTITUIÇÃO DA CAIXA .",ERIKA,30/04/2024,1103027293,1103323051,SIM,,
2000430511,S/PLACA,34050001905,SEM TROCA,S/CHAVE,55120809834,SIM,NÃO,NÃO,MARABÁ,MAB701,26/04/2024,15:09,16:10,MEDIDOR SE ENCONTRA EM CAMPO SEM CHAVE DE AFERIÇÃO. FOI NORMALIZADO COM A INSTALÇÃO DA CHAVE .,ERIKA,30/04/2024,1103027413,NÃO,SIM,,
2000480423,S/PLACA,31110097100,34100003220,S/CHAVE,55120809833,SIM,NÃO,NÃO,MARABÁ,MAB701,26/04/2024,10:45,11:50,MEDIDOR SE ENCONTRA EM CAMPO SEM CHAVE DE AFERIÇÃO. FOI NORMALIZADO COM A INSTALAÇÃO DA CHAVE E ATUALIZAÇÃO DO MEDIDOR,ERIKA,30/04/2024,1103027561,NÃO,SIM,,
2000438563,BD165,31110092892,34100003262,S/CHAVE,55090804734,SIM,NÃO,NÃO,MARABÁ,MAB701,26/04/2024,09:05,10:15,"MEDIDOR SE ENCONTRA EM CAMPO COM CAIXA PADRÃO DANIFICADA, QUEBRADA. FOI NORAMALIZADO COM A SUBSTITUIÇÃO DA CAIXA E DO MEDIDOR",ERIKA,30/04/2024,1103027775,1103323051,sim,,
2000480724,1750,31110110785,34100002410,55090805686,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,26/04/2024,09:30,10:59,MEDIDOR COM DEFEITO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR.,ERIKA,30/04/2024,1103023397,,SIM,,
2000463220,S/PLACA,NÃO,34100002991,S/CHAVE,55120809510,SIM,NÃO,NÃO,MARABÁ,MAB715,26/04/2024,14:59,17:00,"MONTAGEM COMPLETA COM BAY-PASSO. CAIXA, MEDIDOR E CHAVE",ERIKA,30/04/2024,,,,,
2000614093,3033,32020038097,34100003955,55090810579,55120807860,SIM,NÃO,NÃO,REDENÇÃO,RED710,26/04/2024,09:05,10:40,"INSTALAÇÃO COM CAIXA QUEBRADA E MEDIDOR DANIFICADO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DA CAIXA, MEDIDOR E CHAVE DE AFERIÇÃO.",ERIKA,30/04/2024,1103029164,,SIM,,
2000614072,BR486,32020038038,SEM TROCA,55090811090,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,26/04/2024,13:00,14:00,INSTALAÇÃO COM OS FIOS DE TENSÃO DESCONECTADOS. FOI NORMALIZADO COM A CORREÇÃO DOS FIOS.,ERIKA,30/04/2024,1103028944,,SIM,,
2000598512,IM483,32020038704,34100003939,55120800908,55120807862,SIM,NÃO,NÃO,REDENÇÃO,RED710,26/04/2024,14:30,15:28,"INSTALAÇÃO COM CAIXA QUEBRADA E MEDIDOR DANIFICADO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DA CAIXA, MEDIDOR E CHAVE DE AFERIÇÃO.",ERIKA,30/04/2024,1103029359,,SIM,,
2000590766,BW321,32020027028,SEM TROCA,S/CHAVE,55120800294,SIM,NÃO,NÃO,REDENÇÃO,RED710,27/04/2024,11:33,11:56,INSTALAÇÃO COM OS FIOS DE TENSÃO DESCONECTADOS. FOI NORMALIZADO COM A CORREÇÃO DOS FIOS.,ERIKA,30/04/2024,1103029732,1103558535,SIM,,
2000596671,TF990,32020028288,34100003947,55120800403,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,27/04/2024,09:50,10:55,INSTALAÇÃO COM DISPLAY DO MEDIDOR QUEIMADO E CIAXA QUEBRADA. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR E DA CAIXA.,ERIKA,30/04/2024,1103029948,,SIM,,
2000439714,S/PLACA,31110088330,34100002665,S/CHAVE,55090804880,SIM,NÃO,NÃO,MARABÁ,MAB715,29/04/2024,09:30,11:00,MEDIDOR COM VISOR ESCURO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR E FURO NA TAMPA.,ERIKA,30/04/2024,1103023538,1103556968,SIM,,
2000452052,S/PLACA,31110097550,34100002983,S/CHAVE,55090804631,SIM,NÃO,NÃO,MARABÁ,MAB715,29/04/2024,13:00,14:00,MEDIDOR COM OS ULTIMOS DIGITOS APAGADOS. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR E FURO NA TAMPA.,ERIKA,02/04/2024,1103023649,1103556968,SIM,,
2000439191,BG722,31110091276,34100002673,S/CHAVE,55090804191,SIM,NÃO,NÃO,MARABÁ,MAB715,29/04/2024,15:00,15:46,MEDIDOR ATUALIZADO COM FURO NA TAMPA.,ERIKA,30/04/2024,1103023802,1103556968,SIM,,
2000443530,S/PLACA,31110090318,34100004358,S/CHAVE,55090804212,SIM,NÃO,NÃO,MARABÁ,MAB715,29/04/2024,16:10,17:29,MEDIDOR COM VISOR ESCURO SEM LEITURA. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR E FURO NA TAMPA.,ERIKA,30/04/2024,1103023924,1103556968,SIM,,
2000444719,CB186,31110089867,34100003319,S/CHAVE,55090804757,SIM,NÃO,NÃO,MARABÁ,MAB701,29/04/2024,16:45,17:50,MEDIDOR SE ENCONTRA EM CAMPO SEM JANELA CINCO CINCO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR.,ERIKA,30/04/2024,1103028079,1103323051,sim,,
2000440992,S/PLACA,31110091985,34100003386,S/CHAVE,55090804947,SIM,NÃO,NÃO,MARABÁ,MAB701,29/04/2024,15:25,16:30,"MEDIDOR APAGANDO E COM MANCHA NO VISOR, CAIXA QUEBRADA. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR E TROCA DA CAIXA .",ERIKA,30/04/2024,1103028255,1103323051,SIM,,
2000440648,S/PLACA,34050009221,SEM TROCA,S/CHAVE,55090804803,SIM,NÃO,NÃO,MARABÁ,MAB701,29/04/2024,09:10,10:25,MEDIDOR SE ENCONTRA EM CAMPO SEM ALIMENTAÇÃO DA FASE ( A ) E COM TAMPA EMBAÇADA. FOI NORMALIZADO COM A REGULARIZAÇÃO DA FASE E FURO DA TAMPA.,ERIKA,30/04/2024,1103028394/1103575727,1103323051,sim,,
2000589959,BW323,32020028156,SEM TROCA,55120800228,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,29/04/2024,10:36,11:10,INSTALAÇÃO COM A FASE A CORTADA DO BORNE . FOI NORMALIZADO COM A NORMALIZAÇÃO DA FASE A NO MEDIDOR.,ERIKA,30/04/2024,1103030066,,SIM,,
2000590234,BW302,37070079470,SEM TROCA,55120800397,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,29/04/2024,15:17,17:24,CABO DE ALIMENTAÇÃO PARTIDO . FOI NORMALIZADO COM A TROCA DO CABO.,ERIKA,30/04/2024,1103030156,,SIM,,
2000589317,BW317,32020028431,SEM TROCA,55120800338,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,29/04/2024,14:30,15:01,FIO DO BONER QUE ALIMENTA O MEDIDOR ESTAVA CORTADO. FOI NORMALIZADO COM A REGULARIZAÇÃO DA INSTALAÇÃO.,ERIKA,30/04/2024,1103030369,,SIM,,
2000591485,S/PLACA,32020023456,34100003963,55120800064,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,30/04/2024,14:36,15:13,INSTALAÇÃO COME MEDIDOR DANIFICADO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR,ERIKA,30/04/2024,1103042770,,SIM,,
2000594313,GQ099,32020027303,SEM TROCA,55120800024,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,30/04/2024,15:30,16:17,INSTALAÇÃO COM A LIGAÇÃO DOS TCS INVERTIDA. FOI NORMALIZADO COM A REGULARIZAÇÃO DA LIGAÇÃO.,ERIKA,30/04/2024,1103042883,,SIM,,
2000455497,HG484,34050015892,SEM TROCA,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB701,30/04/2024,16:50,17:45,FASE A E B DESCONETADAS DO MEDIDOR. FOI NORMALIZADO COM A CORREÇÃO DA LIGAÇÃO,ERIKA,30/04/2024,1103042917,nº não visivel,,,
2000475886,S/PLACA,31110095875,34100003270,S/CHAVE,55090805209,SIM,NÃO,NÃO,MARABÁ,MAB701,02/05/2024,15:00,16:10,"MEDIDOR COM MANCHA NO VISOR, APAGANDO.FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR.",ERIKA,27/05/2024,1104447295,1103625546,,,
2000447298,CD396,34050008420,34100003289,S/CHAVE,55090804890,SIM,NÃO,NÃO,MARABÁ,MAB701,02/05/2024,10:25,11:45,"MEDIDOR SE ENCONTRA EM CAMPO EXTRAVIADO, SEM REGISTRO DE LEITURA. FOI NORMALIZAO COM A SUBSTITUIÇÃO DO MEDIDOR.",ERIKA,24/05/2024,1104322824,ABRIR AM,,DIVERGENCIA DE MD INSTALADO ,
2000594697,GP351,NÃO,34100003980,55120800094,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,02/05/2024,08:30,09:37,SEM MEDIDOR EM CAMPO. FOI NORMALIZADO COM A IMPLANTAÇÃO DO MEDIDOR.,ERIKA,06/05/2024,1103336511,,,,
2000606663,jj749,32020027826,SEM TROCA,55120801218,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,02/05/2024,09:55,11:02,INSTALAÇÃO COM OS FIOS DO MEDIDOR CORTADOS. FOI NORMALIZADO COM A REGULARIZAÇÃO DOS FIOS.,ERIKA,06/05/2024,1103337177,,,,
2000590675,GQ014,32020026641,34100002452,55120800381,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,02/05/2024,15:06,16:01,INSTALAÇÃO COM O DISPLAY DO MEDIDOR QUEIMADO E COM CAIXA QUEBRADA. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR E DA CAIXA,ERIKA,06/05/2024,1103338174,,,,
2000591310,BU439,32020023430,SEM TROCA,55120800313,NÃO,SIM,NÃO,NÃO,REDENÇÃO,RED710,02/05/2024,16:26,17:50,INSTALAÇÃO COM CABO ROMPIDO. FOI NORMLAIZADO COM A SUBSTITUIÇAÕ DO MEDIDOR,ERIKA,06/05/2024,1103348582,,,,
2000453718,HG490,31110097029,34100003297,S/CHAVE,55090803997,SIM,NÃO,NÃO,MARABÁ,MAB701,06/05/2024,16:50,17:35,"MEDIDOR COM MANCHA NO VISOR, APAGANDO.FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR.",ERIKA,10/05/2024,1103617301,1103407749,sim,,
2000445331,CA987,31110090202,34100003211,S/CHAVE,55090804791,SIM,NÃO,NÃO,MARABÁ,MAB701,06/05/2024,14:55,15:40,"MEDIDOR COM MANCHA NO VISOR, APAGANDO SEM REGISTRO DE LEITURA.FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR.",ERIKA,10/05/2024,1103618555,1103407749,sim,,
2000451525,BV135,31110088003,34100003238,S/CHAVE,55090803111,SIM,NÃO,NÃO,MARABÁ,MAB701,06/05/2024,10:55,11:40,MEDIDOR SE ENCONTRA EM CAMPO SEM JANELA CINCO-CINCO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR,ERIKA,10/05/2024,1103619152,1103407749,sim,,
2000444301,S/PLACA,31110093201,34100002703,S/CHAVE,55090804699,SIM,NÃO,NÃO,MARABÁ,MAB715,24/04/2024,08:00,08:59,MEDIDOR COM DEFEITO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR.,ERIKA,10/05/2024,2000444301,1103409003,SIM,,
2000444306,HG823,31110093260,34100003017,S/CHAVE,55090804612,SIM,NÃO,NÃO,MARABÁ,MAB715,06/05/2024,16:39,17:20,MEDIDOR COM VISOR ESCURO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR .,ERIKA,10/05/2024,1103619336,1103409003,sim,,
2000437031,S/PLACA,34050008187,SEM TROCA,S/CHAVE,55090804223,SIM,NÃO,NÃO,MARABÁ,MAB701,07/05/2024,16:59,17:50,MEDIDOR COM TAMPA EMBAÇADA. FOI NORMALIZADO COM FURO NA TAMPA.,ERIKA,14/05/2024,1103820090,1103461905,SIM,,
2000431641,HH514,37070089549,SEM TROCA,S/CHAVE,55090802905,SIM,NÃO,NÃO,MARABÁ,MAB701,07/05/2024,09:40,11:20,MEDIDOR EM CAMPO COM CAIXA DANIFICADA. FOI NORMALIZADO COM A SUBSTITUIÇÃO DA CAIXA.,ERIKA,14/05/2024,1103820925,1103461905,SIM,,
2000452024,HF874,34050000470,SEM TROCA,55090811843,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB701,07/05/2024,14:20,16:40,MEDIDOR EM CAMPO COM CAIXA DANIFICADA. FOI NORMALIZADO COM A SUBSTITUIÇÃO DA CAIXA.,ERIKA,08/05/2024,1103476639,,SIM,,
2000442223,CA987,31110090164,38110004483,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB701,08/05/2024,16:10,17:45,"INSTALAÇÃO SE ENCONTRA SEM TC E SEM O CABO CONTROLE, FOI NORMALIZADA COM A SUBSTITUIÇÃO DO EQUIPAMENTO DE MEDIÇÃO",BRENDA,22/05/2024,,,,,
2000594742,JJ403,32020023588,NÃO,SIM,NÃO,NÃO,NÃO,NÃO,REDENÇÃO,RED710,09/05/2024,15:43,16:17,INSTALAÇÃO FOI NORMALIZADA COM A REGULARIÇÃO DA INSTALAÇÃO.,BRENDA,19/06/2024,1105539113,,,,
2000589342,S/PLACA,32020028415,NÃO,55120800151,NÃO,NÃO,NÃO,NÃO,REDENÇÃO,RED710,09/05/2024,14:52,15:34,INSTALAÇÃO COM AS FASE PRIMÁRIAS (B) DESLIGADAS INSTALAÇÃO FOI NORMALIZADA COM A REGULARIAÇÃO DA IMPLANTAÇÃO ,BRENDA,24/06/2024,1105734913,,,,
2000436948,S/PLACA,31110091942,34100003300,S/CHAVE,55090804536,SIM,NÃO,NÃO,MARABÁ,MAB701,09/05/2024,14:40,16:50,MEDIDOR SE ENCONTRA EM CAMPO SEM JANELA CINCO-CINCO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR,BRENDA,25/04/2024,1104373917,,,,
2000443334,BR466,31110092787,34100002908,S/CHAVE,55090804190,SIM,NÃO,NÃO,MARABÁ,MAB701,09/05/2024,08:50,09:38,MEDIDOR SE ENCONTRA EM CAMPO SEM JANELA CINCO-CINCO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR,BRENDA,25/04/2024,1104374038,1103623991,,,
2000434611,BD986,32020033184,SEM TROCA,S/CHAVE,55090804814,NÃO,NÃO,NÃO,MARABÁ,MAB701,09/05/2024,10:06,11:40,MD SE ENCONTRA EM CAMPO DEITADO E COM A TAMPA EMBAÇADA FOI NORMALIZADA COM FURO NA TAMPA ,BRENDA,04/06/2024,1104824168,,,,
2000457566,S/PLACA,37070080495,SEM TROCA,55120807898,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB701,10/05/2024,17:10,17:40,MEDIDOR SE ENCONTRA EM CAMPO COM TAMPA EMBAÇADA. FOI NORMALIZADO COM  A  FURO NA TAMPA .,ERIKA,13/05/2024,1103775102,,,,
2000439091,439,31110091250,34100003866,S/CHAVE,55090804192,SIM,NÃO,NÃO,MARABÁ,MAB701,10/05/2024,14:40,16:50,MEDIDOR SE ENCONTRA EM CAMPO SEM JANELA CINCO-CINCO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR,BRENDA,22/05/2024,,,,,
2000433892,HH563,31110089468,34100003327,S/CHAVE,55090804648,SIM,NÃO,NÃO,MARABÁ,MAB701,10/05/2024,09:20,10:40,MEDIDOR SE ENCONTRA EM CAMPO SEM JANELA CINCO-CINCO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR,BRENDA,25/04,1104374139,1103675771,,,
2000484920,S/PLACA,31110109604,31110109604,55090805746,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,13/05/2024,14:30,15:30,"MEDIDOR COM DISPLAY DANIFICADO E COM MANCHA . FOI NORMALIZADO COM A SUBSTIUIÇÃO DO MEDIDOR, POR UM QUE RECEBE A LEITURA DA PLACA SOLAR .",ERIKA,13/05/2024,1103777094,,SIM,,
2000476033,S/PLACA,31110102057,37070079780,S/CHAVE,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,13/05/2024,15:40,16:39,"INSTALAÇÃO COM MEDIDOR DANIFICADO, COM UMA MANCHA NO DISPLAY. FOI NORMALIZADO COM A SUBSTIUIÇÃO DO MEDIDOR.",ERIKA,14/05/2024,1103818639,,SIM,,
2000443339,667,34050001484,SEM TROCA,S/CHAVE,55090804243,SIM,NÃO,NÃO,MARABÁ,MAB701,13/05/2024,11:25,12:35,MEDIDOR SE ENCONTRA EM CAMPO COM TAMPA EMBAÇADA. FOI NORMALIZADO COM  A  FURO NA TAMPA .,ERIKA,27/05/2024,1104451203,ABRIR AM ,,,
2000475511,426,31110111633,31110111633,55090805547,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB701,13/05/2024,09:10,10:25,MEDIDOR SE ENCONTRA EM CAMPO SEM JANELA CINCO-CINCO. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR,ERIKA,13/05/2024,1103778865,,NÃO,,
2000475355,S/PLACA,31110100348,37070079772,S/CHAVE,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,14/05/2024,09:24,10:12,MEDIDOR COM DISPLAY DANIFICADO E COM MANCHA . FOI NORMALIZADO COM A SUBSTIUIÇÃO DO MEDIDOR.,BRENDA,23/05/2024,1103837900,,,,
2000512044,,,37070079772,,,,,,PARAUAPEBAS,PAP706,14/05/2024,,,,,14/05/2024,1103838071,,,,
2000484225,S/PLACA,31110110505,38110004092,S/CHAVE,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,14/05/2024,17:00,18:00,INSTALAÇÃO COM O MD APAGADO POR FALTA DE CABO CONTROLE CAUSADO ATRAVES DE VANDALISMO A INSTALAÇÃO FOI NORMALIZADA COM A IMPLANTAÇÃO DO MD EASY TRAFO,BRENDA,22/05/2024,,1104367827,,,
2000486420,G19,31110100216,37070079756,S/CHAVE,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,15/05/2024,08:35,09:19,"INSTALAÇÃO COM O MD DISPEY DANIFICADO COM DISPAY COM UMA MANCHA  A INSTALÇAO FOI NORMALIZADA COM A SUBSTITUIÇÃO DO MD ,",BRENDA,22/05/2024,,,,,
2000476036,S/PLACA,31110060702,38110004106,S/CHAVE,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,15/05/2024,11:40,12:16,INSTALAÇÃO ENCONTRADA EM CAMPO SEM MD A INTSLAÇÃO FOI NORMALIZADA COM A INSTALAÇÃO DO MD STAR MEAJURE EASY TRAFO,BRENDA,22/05/2024,,1104367862,,,
2000475637,S/PLACA,31110100445,37070079802,S/CHAVE,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,15/05/2024,14:32,15:20,INSTALÇÃO COM MD COM DEFEITO O BORNE OXILDADO POR MOTIVO QUE PROXIMO DE PRAÇA PÚBLICA E O PESSOAL COLOCOU UMA INSTENÇAÕ A INSTALAÇÃO FOI NORMALIZADA COM A SUBSTITUIÇÃO DO MD E LACRANDO A CAIXA PARA QUE Ñ ACONTEÇA ,BRENDA,23/04/2024,,,,,
2000480044,IF283,31110098270,38110004122,S/CHAVE,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,15/05/2024,16:15,17:00,SUBSTITUIÇÃO DO MD ,BRENDA,23/04/2024,,,,,
2000477203,BR110,31110001013,34100003360,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,16/05/2024,08:25,09:59,MD COM VISOR MANCHADO E SEM CHAVE DE AFERIÇÃO CAIXA SEM TAMPA FOI NORMALIZADO COM INSTALAÇÃO DA CAIXA SUA SUBSTUIÇÃO DO  MD E INSTALAÇÃO DA CHAVE ,BRENDA,28/05/2024,1104249943,,,,
2000437946,S0974,31110088151,34100003653,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,16/05/2024,10:30,12:00,MEDIÇÃO COM CAIXA DANIFICADA  E O MD FOI TROCADO,BRENDA ,23/05/2024,,,,,
2000437045,11919,34050008543,34100003670,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,16/05/2024,13:30,14:59,MD COM VISOR ESCURO E CAIXA DANIFICADA FOI NORMALIZADA COM SUBSTITUIÇÃO DO MD E DA CAIXA ,BRENDA,23/04/2024,,,,,
2000455591,S/PLACA,31110097240,34100003343,S/CHAVE,55090803969,SIM,SIM,SIM,MARABÁ,MAB715,16/05/2024,14:00,17:39,REFORMA COMPLETA. COM OS TC'S TRANSFORMADOR SUBSTITUIDO ,ERIKA,27/05/2024,1104285257,,,,
2000478241,QZ779,FURTADO,38110006281,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,18/05/2024,12:30,13:00,INSTALAÇÃO DO EASY-TRAFO,BRENDA,25/05/2024,1104369990,1104370708,,,
2000443721,S/PLACA,31110092736,34100003351,S/CHAVE,NÃO,NÃO,NÃO,NÃO,MARABÁ,MAB715,18/05/2024,08:00,08:59,MD COM  VISOR  ESCURO A PONTAMENTO DO PRESPECTOR FOI NORMALIZADO COM A SUBSTITUIÇÃO  DO MD,BRENDA,25/05/2024,1104370929,,,,
2000484216,1546,32110021380,38110003703,S/CHAVE,NÃO,SIM,NÃO ,NÃO ,MARABÁ,MAB715,18/05/2024,08:59,10:29,INSTALAÇÃO DO EASY-TRAFO,BRENDA,28/05/2024,1104512136,1104515096,,,
2000838721,HB422,32020042043,NÃO,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB701,18/05/2024,11:19,12:45,MD SE ENCONTRA EM CAMPO  SM FASE A E  C DESCONCTADOS DO BORNE NO MD FOI NORMALIZADA COM REGULARIZAÇÃO  NA LIGAÇÃO,BRENDA,23/05/2024,,1104367903,,,
2000437348,S/PLACA,31110095131,34100003378,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB701,20/05/2024,15:25,16:55,MD SE ENCONTRA EM CAMPO COM VISOR APAGADO CAIXA QUEBRADO E SEM REGISTRO DE LEITURA FOI NORMALIZADA COM A SUBSTITUIÇÃO DO MD E TROCA DE CAIXA  ,BRENDA,24/05/2024,,,,,
2000479778,S/PLACA,37070091004,NÃO,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB701,20/05/2024,11:20,12:01,MD SE ENCONTRA EM CAMPO COM TAMPA EMBARÇADA NORMALIZADA COM FURO NA TAMPA  DO PADRÃO ,BRENDA,23/05/2024,,,,,
2000442998,912,31110093350,34100003092,S/CHAVE,NÃO,NÃO,NÃO,NÃO,MARABÁ,MAB701,20/05/2024,09:45,10:35,MD SE ENCONTRA EM CAMPO SEM A JANELA CINCO CINCO FOI NROMALIZADA COM A SUBSTITUIÇÃO DO MD ,BRENDA,23/05/2024,,,,,
2000453193,Q2811,34050001832,38110003673,S/CHAVE,NÃO,NÃO,NÃO,NÃO,MARABÁ,MAB715,20/05/2024,10:12,12:00,INSTALAÇÃO DO EASY TRAFO,BRENDA,24/05/2024,,1104368629,,,
2000455571,S/PLACA,31110097290,38110003657,S/CHAVE,NÃO,NÃO,NÃO,NÃO,MARABÁ,MAB715,20/05/2024,10:57,12:39,INSTALAÇÃO DO EASY TRAFO,BRENDA,24/05/2024,,1104368733,,,
2000478185,4031,31110109450,37070079713,S/CHAVE,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,20/05/2024,14:50,15:20,INSTALAÇÃO COM MD COM MANCHA  NO DISPLAY A INSTALÇAO FOI NORMALIZADA COM SUBSTITUIÇÃO DO MD,BRENDA,23/05/2024,1104290287,,,,
2000476829,S/PLACA,31110108780,38110004114,S/CHAVE,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,20/05/2024,15:40,16:00,INSTALAÇÃO SEM MD A INSTALAÇÃO FOI NORMALIZADA COM INSTALAÇÃO DO EASY TRAFO NO POSTE DO TRAFO  SEM TCS CABO CONTROLE E SEM MEDIDOR POSTE ESTAUR LIMPO ,BRENDA,23/05/2024,,1104368736,,,
2000508220,S/PLACA,31110059488,37070079730,S/CHAVE,NÃO,SIM,NÃO,NÃO,PARAUAPEBAS,PAP706,20/05/2024,14:00,17:30,INSPEÇÃO FEITA NA INSTALAÇÃO MD COM DEFEITO COM UMA MANCHA NO DISPLAY A INSTALAÇÃO  FOI NORMALIZADA COM A SUBSTITUIÇÃO DO MD,BRENDA,23/05/2024,,,,,
2000538115,S/PLACA,31110108667,38110003932,S/CHAVE,NÃO,NÃO,NÃO,NÃO,PARAUAPEBAS,PAP706,21/05/2024,15:30,16:30,INSTALAÇÃO SEM MD SEM CAIXA  E SEM CABO CONTROLE E TCS  A INSTALAÇÃO FOI NORMALIZADA  COM A SUBSTITUIÇÃO DO MD PELO EASY TRAFO,BRENDA,23/05/2024,,1104368779,,,
